#iter.	 ime 	 mass 	 bozon 	 px1 	 py1 	 pz1 	 px2 	 py2 	 pz2
6139. 	b	4.18	0	1.36	7.92	6.7	32.64	64.08	3.3
6140. 	b	4.18	0	-1.2	6.82	13.4	-28.8	55.18	6.6
6141. 	b	4.18	0	3.52	0.88	41.54	84.48	7.12	20.46
6142. 	b	4.18	0	2	9.68	45.56	48	78.32	22.44
6143. 	b	4.18	0	1.36	-0.44	-4.02	32.64	-3.56	-1.98
6144. 	W	80.379	1	-2.72	-8.8	-24.12	-65.28	-71.2	-11.88
6145. 	b	4.18	0	0.88	5.72	25.46	21.12	46.28	12.54
6146. 	b	4.18	0	-0.24	0	62.98	-5.76	0	31.02
6147. 	Tau	1.777	0	-1.92	1.32	-54.94	-46.08	10.68	-27.06
6148. 	b	4.18	0	-0.56	4.4	61.64	-13.44	35.6	30.36
6149. 	b	4.18	0	1.52	9.02	-62.98	36.48	72.98	-31.02
6150. 	Tau	1.777	0	-2.08	4.62	-25.46	-49.92	37.38	-12.54
6151. 	W	80.379	1	-2.8	6.82	0	-67.2	55.18	0
6152. 	Tau	1.777	0	-1.92	2.42	10.72	-46.08	19.58	5.28
6153. 	b	4.18	0	-1.12	-0.22	-37.52	-26.88	-1.78	-18.48
6154. 	b	4.18	0	2.88	6.38	-56.28	69.12	51.62	-27.72
6155. 	b	4.18	0	2.8	-10.78	-40.2	67.2	-87.22	-19.8
6156. 	W	80.379	1	-2.96	0.66	-65.66	-71.04	5.34	-32.34
6157. 	b	4.18	0	-1.44	-5.72	-8.04	-34.56	-46.28	-3.96
6158. 	b	4.18	0	0.64	-6.6	-8.04	15.36	-53.4	-3.96
6159. 	b	4.18	0	-0.08	8.36	53.6	-1.92	67.64	26.4
6160. 	b	4.18	0	-0.88	-3.52	12.06	-21.12	-28.48	5.94
6161. 	Tau	1.777	0	-2.24	-0.44	-12.06	-53.76	-3.56	-5.94
6162. 	b	4.18	0	0.08	11	62.98	1.92	89	31.02
6163. 	W	80.379	1	-2.56	-9.46	-40.2	-61.44	-76.54	-19.8
6164. 	Tau	1.777	0	-2	7.48	-25.46	-48	60.52	-12.54
6165. 	b	4.18	0	0.8	10.12	-2.68	19.2	81.88	-1.32
6166. 	b	4.18	0	-0.56	-3.52	46.9	-13.44	-28.48	23.1
6167. 	W	80.379	1	-2.88	1.1	42.88	-69.12	8.9	21.12
6168. 	W	80.379	1	-2.48	10.12	-25.46	-59.52	81.88	-12.54
6169. 	W	80.379	1	-2.56	8.14	45.56	-61.44	65.86	22.44
6170. 	b	4.18	0	2.8	9.46	-33.5	67.2	76.54	-16.5
6171. 	b	4.18	0	2.24	4.62	22.78	53.76	37.38	11.22
6172. 	b	4.18	0	-0.24	-7.04	-48.24	-5.76	-56.96	-23.76
6173. 	b	4.18	0	3.6	-9.24	14.74	86.4	-74.76	7.26
6174. 	b	4.18	0	3.36	5.94	30.82	80.64	48.06	15.18
6175. 	b	4.18	0	-0.96	-7.26	-8.04	-23.04	-58.74	-3.96
6176. 	Tau	1.777	0	-1.84	-7.92	-2.68	-44.16	-64.08	-1.32
6177. 	b	4.18	0	-0.8	1.76	20.1	-19.2	14.24	9.9
6178. 	b	4.18	0	-1.36	-2.2	-25.46	-32.64	-17.8	-12.54
6179. 	b	4.18	0	-0.4	-4.62	14.74	-9.6	-37.38	7.26
6180. 	b	4.18	0	0.24	-2.86	-34.84	5.76	-23.14	-17.16
6181. 	b	4.18	0	0.88	9.24	-6.7	21.12	74.76	-3.3
6182. 	b	4.18	0	-0.08	1.98	-37.52	-1.92	16.02	-18.48
6183. 	b	4.18	0	-0.16	6.16	-14.74	-3.84	49.84	-7.26
6184. 	b	4.18	0	1.44	-1.32	13.4	34.56	-10.68	6.6
6185. 	W	80.379	1	-2.88	7.92	18.76	-69.12	64.08	9.24
6186. 	b	4.18	0	-0.64	4.18	26.8	-15.36	33.82	13.2
6187. 	b	4.18	0	2.64	-6.82	-29.48	63.36	-55.18	-14.52
6188. 	W	80.379	1	-3.2	-7.7	50.92	-76.8	-62.3	25.08
6189. 	b	4.18	0	2.56	9.24	-25.46	61.44	74.76	-12.54
6190. 	Tau	1.777	0	-2.08	8.14	40.2	-49.92	65.86	19.8
6191. 	W	80.379	1	-2.56	2.2	-10.72	-61.44	17.8	-5.28
6192. 	b	4.18	0	-1.36	-1.1	-22.78	-32.64	-8.9	-11.22
6193. 	Tau	1.777	0	-2.08	-7.7	14.74	-49.92	-62.3	7.26
6194. 	W	80.379	1	-2.32	6.38	-2.68	-55.68	51.62	-1.32
6195. 	b	4.18	0	-1.28	5.28	52.26	-30.72	42.72	25.74
6196. 	b	4.18	0	-1.28	-6.38	28.14	-30.72	-51.62	13.86
6197. 	b	4.18	0	2.24	0.66	-46.9	53.76	5.34	-23.1
6198. 	W	80.379	1	-2.32	-8.36	-36.18	-55.68	-67.64	-17.82
6199. 	b	4.18	0	2	-7.7	-48.24	48	-62.3	-23.76
6200. 	W	80.379	1	-2.4	4.62	-50.92	-57.6	37.38	-25.08
6201. 	W	80.379	1	-2.72	5.5	12.06	-65.28	44.5	5.94
6202. 	b	4.18	0	2.72	2.2	5.36	65.28	17.8	2.64
6203. 	b	4.18	0	1.12	2.2	-36.18	26.88	17.8	-17.82
6204. 	W	80.379	1	-2.96	-5.94	33.5	-71.04	-48.06	16.5
6205. 	b	4.18	0	2.96	6.38	-37.52	71.04	51.62	-18.48
6206. 	b	4.18	0	0.08	-3.52	-50.92	1.92	-28.48	-25.08
6207. 	Z	91.187	1	-1.76	7.7	-48.24	-42.24	62.3	-23.76
6208. 	b	4.18	0	2.64	-8.36	67	63.36	-67.64	33
6209. 	W	80.379	1	-3.44	-1.76	12.06	-82.56	-14.24	5.94
6210. 	b	4.18	0	1.28	1.1	-28.14	30.72	8.9	-13.86
6211. 	W	80.379	1	-3.76	-0.44	-40.2	-90.24	-3.56	-19.8
6212. 	b	4.18	0	2.64	-7.92	-33.5	63.36	-64.08	-16.5
6213. 	b	4.18	0	3.76	-3.52	20.1	90.24	-28.48	9.9
6214. 	b	4.18	0	-0.32	-10.78	20.1	-7.68	-87.22	9.9
6215. 	b	4.18	0	3.52	5.28	-36.18	84.48	42.72	-17.82
6216. 	b	4.18	0	-0.16	-10.56	-17.42	-3.84	-85.44	-8.58
6217. 	b	4.18	0	0.32	5.72	-9.38	7.68	46.28	-4.62
6218. 	Tau	1.777	0	-1.92	-9.9	8.04	-46.08	-80.1	3.96
6219. 	b	4.18	0	-0.8	10.56	-16.08	-19.2	85.44	-7.92
6220. 	b	4.18	0	0.88	-0.44	-17.42	21.12	-3.56	-8.58
6221. 	b	4.18	0	2.24	-0.44	32.16	53.76	-3.56	15.84
6222. 	b	4.18	0	-1.2	-5.28	42.88	-28.8	-42.72	21.12
6223. 	Tau	1.777	0	-2.24	-5.06	-5.36	-53.76	-40.94	-2.64
6224. 	b	4.18	0	-0.56	-0.44	-32.16	-13.44	-3.56	-15.84
6225. 	W	80.379	1	-3.44	-9.46	4.02	-82.56	-76.54	1.98
6226. 	Tau	1.777	0	-2.24	-2.2	26.8	-53.76	-17.8	13.2
6227. 	b	4.18	0	0.24	2.86	-61.64	5.76	23.14	-30.36
6228. 	b	4.18	0	-0.24	-4.18	-8.04	-5.76	-33.82	-3.96
6229. 	b	4.18	0	3.52	10.78	-45.56	84.48	87.22	-22.44
6230. 	b	4.18	0	1.2	-2.64	-13.4	28.8	-21.36	-6.6
6231. 	b	4.18	0	3.6	-4.62	-58.96	86.4	-37.38	-29.04
6232. 	W	80.379	1	-3.28	6.38	-54.94	-78.72	51.62	-27.06
6233. 	W	80.379	1	-3.76	-7.92	53.6	-90.24	-64.08	26.4
6234. 	b	4.18	0	0	-2.2	-48.24	0	-17.8	-23.76
6235. 	W	80.379	1	-3.6	3.3	5.36	-86.4	26.7	2.64
6236. 	b	4.18	0	-1.2	-3.08	-30.82	-28.8	-24.92	-15.18
6237. 	b	4.18	0	0.4	-2.86	65.66	9.6	-23.14	32.34
6238. 	Tau	1.777	0	-1.92	6.82	10.72	-46.08	55.18	5.28
6239. 	b	4.18	0	-1.2	5.5	-46.9	-28.8	44.5	-23.1
6240. 	b	4.18	0	1.84	10.78	-40.2	44.16	87.22	-19.8
6241. 	b	4.18	0	-0.16	10.12	9.38	-3.84	81.88	4.62
6242. 	b	4.18	0	3.12	6.38	-40.2	74.88	51.62	-19.8
6243. 	W	80.379	1	-3.28	-2.42	-60.3	-78.72	-19.58	-29.7
6244. 	W	80.379	1	-3.2	-3.08	-46.9	-76.8	-24.92	-23.1
6245. 	b	4.18	0	2.24	-10.12	-36.18	53.76	-81.88	-17.82
6246. 	W	80.379	1	-3.6	1.1	-18.76	-86.4	8.9	-9.24
6247. 	b	4.18	0	-0.48	-4.62	-5.36	-11.52	-37.38	-2.64
6248. 	b	4.18	0	-1.04	7.7	16.08	-24.96	62.3	7.92
6249. 	b	4.18	0	-1.44	-8.58	50.92	-34.56	-69.42	25.08
6250. 	b	4.18	0	3.52	-5.28	-54.94	84.48	-42.72	-27.06
6251. 	b	4.18	0	4	-2.86	-25.46	96	-23.14	-12.54
6252. 	W	80.379	1	-3.84	-0.44	9.38	-92.16	-3.56	4.62
6253. 	W	80.379	1	-3.6	-6.82	-46.9	-86.4	-55.18	-23.1
6254. 	b	4.18	0	1.28	1.54	-44.22	30.72	12.46	-21.78
6255. 	b	4.18	0	-0.48	7.26	6.7	-11.52	58.74	3.3
6256. 	b	4.18	0	2.72	10.34	-18.76	65.28	83.66	-9.24
6257. 	b	4.18	0	2.48	-4.4	44.22	59.52	-35.6	21.78
6258. 	b	4.18	0	3.36	10.78	-36.18	80.64	87.22	-17.82
6259. 	b	4.18	0	3.44	5.06	9.38	82.56	40.94	4.62
6260. 	b	4.18	0	1.84	-8.14	34.84	44.16	-65.86	17.16
6261. 	W	80.379	1	-2.4	2.2	36.18	-57.6	17.8	17.82
6262. 	b	4.18	0	0.16	-9.24	1.34	3.84	-74.76	0.66
6263. 	Tau	1.777	0	-2.16	0	32.16	-51.84	0	15.84
6264. 	b	4.18	0	3.76	-0.88	1.34	90.24	-7.12	0.66
6265. 	b	4.18	0	2.48	9.46	-16.08	59.52	76.54	-7.92
6266. 	W	80.379	1	-2.72	11	44.22	-65.28	89	21.78
6267. 	b	4.18	0	2.56	-10.78	-58.96	61.44	-87.22	-29.04
6268. 	b	4.18	0	0.8	4.62	-44.22	19.2	37.38	-21.78
6269. 	b	4.18	0	2.24	4.84	65.66	53.76	39.16	32.34
6270. 	b	4.18	0	2.24	0.88	49.58	53.76	7.12	24.42
6271. 	b	4.18	0	1.52	9.9	4.02	36.48	80.1	1.98
6272. 	W	80.379	1	-3.52	-10.78	-52.26	-84.48	-87.22	-25.74
6273. 	b	4.18	0	0.32	-9.9	28.14	7.68	-80.1	13.86
6274. 	b	4.18	0	3.84	9.46	-9.38	92.16	76.54	-4.62
6275. 	W	80.379	1	-3.36	-1.98	-32.16	-80.64	-16.02	-15.84
6276. 	b	4.18	0	0.16	-4.4	-62.98	3.84	-35.6	-31.02
6277. 	W	80.379	1	-2.4	-6.82	-57.62	-57.6	-55.18	-28.38
6278. 	b	4.18	0	0	7.04	-6.7	0	56.96	-3.3
6279. 	b	4.18	0	1.12	-10.56	-42.88	26.88	-85.44	-21.12
6280. 	b	4.18	0	2.32	-9.02	-64.32	55.68	-72.98	-31.68
6281. 	b	4.18	0	-0.08	-3.96	25.46	-1.92	-32.04	12.54
6282. 	b	4.18	0	3.84	-2.64	41.54	92.16	-21.36	20.46
6283. 	b	4.18	0	1.44	10.56	-50.92	34.56	85.44	-25.08
6284. 	b	4.18	0	3.04	9.9	18.76	72.96	80.1	9.24
6285. 	W	80.379	1	-3.36	9.46	52.26	-80.64	76.54	25.74
6286. 	b	4.18	0	3.52	3.52	-13.4	84.48	28.48	-6.6
6287. 	b	4.18	0	-0.56	0	22.78	-13.44	0	11.22
6288. 	W	80.379	1	-3.84	-7.7	-38.86	-92.16	-62.3	-19.14
6289. 	b	4.18	0	2.32	0.22	-26.8	55.68	1.78	-13.2
6290. 	b	4.18	0	1.52	-1.32	6.7	36.48	-10.68	3.3
6291. 	b	4.18	0	0.32	-10.78	14.74	7.68	-87.22	7.26
6292. 	b	4.18	0	1.28	-7.92	-12.06	30.72	-64.08	-5.94
6293. 	b	4.18	0	-1.28	8.14	18.76	-30.72	65.86	9.24
6294. 	b	4.18	0	-1.2	-1.76	4.02	-28.8	-14.24	1.98
6295. 	b	4.18	0	2	-5.06	-41.54	48	-40.94	-20.46
6296. 	W	80.379	1	-3.2	4.62	50.92	-76.8	37.38	25.08
6297. 	b	4.18	0	-0.56	-0.66	52.26	-13.44	-5.34	25.74
6298. 	b	4.18	0	1.04	6.38	-8.04	24.96	51.62	-3.96
6299. 	b	4.18	0	3.68	-10.34	-40.2	88.32	-83.66	-19.8
6300. 	b	4.18	0	0.56	5.5	-1.34	13.44	44.5	-0.66
6301. 	W	80.379	1	-2.56	-5.28	36.18	-61.44	-42.72	17.82
6302. 	b	4.18	0	0.16	-0.44	-36.18	3.84	-3.56	-17.82
6303. 	W	80.379	1	-3.68	2.2	30.82	-88.32	17.8	15.18
6304. 	W	80.379	1	-3.6	-3.3	2.68	-86.4	-26.7	1.32
6305. 	b	4.18	0	0.16	-7.04	24.12	3.84	-56.96	11.88
6306. 	b	4.18	0	-0.4	-5.06	54.94	-9.6	-40.94	27.06
6307. 	W	80.379	1	-2.8	7.7	-24.12	-67.2	62.3	-11.88
6308. 	W	80.379	1	-3.12	10.12	-5.36	-74.88	81.88	-2.64
6309. 	b	4.18	0	-1.04	-3.52	21.44	-24.96	-28.48	10.56
6310. 	b	4.18	0	2.88	-4.4	-13.4	69.12	-35.6	-6.6
6311. 	b	4.18	0	0.08	8.58	34.84	1.92	69.42	17.16
6312. 	b	4.18	0	1.84	6.82	17.42	44.16	55.18	8.58
6313. 	b	4.18	0	1.52	4.84	58.96	36.48	39.16	29.04
6314. 	b	4.18	0	3.44	3.08	14.74	82.56	24.92	7.26
6315. 	b	4.18	0	0.24	-7.04	-24.12	5.76	-56.96	-11.88
6316. 	W	80.379	1	-3.36	8.14	8.04	-80.64	65.86	3.96
6317. 	b	4.18	0	0.48	-0.22	1.34	11.52	-1.78	0.66
6318. 	b	4.18	0	2.8	-4.18	-37.52	67.2	-33.82	-18.48
6319. 	b	4.18	0	-0.56	1.32	10.72	-13.44	10.68	5.28
6320. 	b	4.18	0	-1.52	-3.08	54.94	-36.48	-24.92	27.06
6321. 	b	4.18	0	1.44	-2.42	12.06	34.56	-19.58	5.94
6322. 	b	4.18	0	0.48	-6.16	18.76	11.52	-49.84	9.24
6323. 	b	4.18	0	2.48	3.74	50.92	59.52	30.26	25.08
6324. 	W	80.379	1	-2.56	-10.12	65.66	-61.44	-81.88	32.34
6325. 	Z	91.187	1	-1.68	-7.04	-45.56	-40.32	-56.96	-22.44
6326. 	Tau	1.777	0	-2.24	3.96	38.86	-53.76	32.04	19.14
6327. 	b	4.18	0	0.32	6.16	9.38	7.68	49.84	4.62
6328. 	b	4.18	0	0.56	3.96	-64.32	13.44	32.04	-31.68
6329. 	b	4.18	0	1.2	-3.08	-54.94	28.8	-24.92	-27.06
6330. 	b	4.18	0	2.32	8.14	-18.76	55.68	65.86	-9.24
6331. 	b	4.18	0	1.2	-9.9	-61.64	28.8	-80.1	-30.36
6332. 	b	4.18	0	2.16	9.24	49.58	51.84	74.76	24.42
6333. 	Tau	1.777	0	-2	-10.78	21.44	-48	-87.22	10.56
6334. 	b	4.18	0	3.28	-1.98	-2.68	78.72	-16.02	-1.32
6335. 	Z	91.187	1	-1.6	9.9	24.12	-38.4	80.1	11.88
6336. 	b	4.18	0	2.24	7.26	49.58	53.76	58.74	24.42
6337. 	b	4.18	0	1.04	9.24	1.34	24.96	74.76	0.66
6338. 	Tau	1.777	0	-1.84	6.82	-1.34	-44.16	55.18	-0.66
6339. 	b	4.18	0	3.52	-7.26	62.98	84.48	-58.74	31.02
6340. 	W	80.379	1	-2.32	10.12	-44.22	-55.68	81.88	-21.78
6341. 	b	4.18	0	3.36	-7.48	22.78	80.64	-60.52	11.22
6342. 	W	80.379	1	-3.76	9.24	-41.54	-90.24	74.76	-20.46
6343. 	W	80.379	1	-3.6	-8.14	-26.8	-86.4	-65.86	-13.2
6344. 	b	4.18	0	0.24	-3.74	-37.52	5.76	-30.26	-18.48
6345. 	W	80.379	1	-3.36	5.5	-49.58	-80.64	44.5	-24.42
6346. 	b	4.18	0	0.16	0.88	-17.42	3.84	7.12	-8.58
6347. 	b	4.18	0	1.36	6.16	-13.4	32.64	49.84	-6.6
6348. 	b	4.18	0	-0.4	-8.8	1.34	-9.6	-71.2	0.66
6349. 	b	4.18	0	2.96	7.04	44.22	71.04	56.96	21.78
6350. 	b	4.18	0	3.04	8.14	-33.5	72.96	65.86	-16.5
6351. 	b	4.18	0	2.4	5.06	-50.92	57.6	40.94	-25.08
6352. 	W	80.379	1	-2.48	5.28	-42.88	-59.52	42.72	-21.12
6353. 	b	4.18	0	-0.24	-5.5	-57.62	-5.76	-44.5	-28.38
6354. 	b	4.18	0	2.16	-2.64	57.62	51.84	-21.36	28.38
6355. 	W	80.379	1	-3.92	7.7	-24.12	-94.08	62.3	-11.88
6356. 	b	4.18	0	3.12	1.1	-30.82	74.88	8.9	-15.18
6357. 	b	4.18	0	3.04	9.24	-30.82	72.96	74.76	-15.18
6358. 	b	4.18	0	1.6	2.42	-16.08	38.4	19.58	-7.92
6359. 	Tau	1.777	0	-1.84	10.12	-29.48	-44.16	81.88	-14.52
6360. 	W	80.379	1	-3.44	8.8	-21.44	-82.56	71.2	-10.56
6361. 	b	4.18	0	2.56	8.8	-14.74	61.44	71.2	-7.26
6362. 	b	4.18	0	3.28	-9.9	-14.74	78.72	-80.1	-7.26
6363. 	W	80.379	1	-3.04	0.44	-56.28	-72.96	3.56	-27.72
6364. 	b	4.18	0	3.36	-1.54	10.72	80.64	-12.46	5.28
6365. 	b	4.18	0	0.72	-1.98	-30.82	17.28	-16.02	-15.18
6366. 	b	4.18	0	-1.36	-3.3	-13.4	-32.64	-26.7	-6.6
6367. 	W	80.379	1	-3.44	-9.46	-54.94	-82.56	-76.54	-27.06
6368. 	b	4.18	0	0.64	-7.04	1.34	15.36	-56.96	0.66
6369. 	W	80.379	1	-3.04	2.86	-32.16	-72.96	23.14	-15.84
6370. 	b	4.18	0	-0.24	10.34	-36.18	-5.76	83.66	-17.82
6371. 	b	4.18	0	1.28	7.04	12.06	30.72	56.96	5.94
6372. 	W	80.379	1	-3.2	5.28	-40.2	-76.8	42.72	-19.8
6373. 	b	4.18	0	0.88	-3.08	64.32	21.12	-24.92	31.68
6374. 	b	4.18	0	1.28	2.86	67	30.72	23.14	33
6375. 	W	80.379	1	-2.4	0.22	-9.38	-57.6	1.78	-4.62
6376. 	Z	91.187	1	-1.68	1.32	4.02	-40.32	10.68	1.98
6377. 	b	4.18	0	-0.88	9.24	14.74	-21.12	74.76	7.26
6378. 	Tau	1.777	0	-2.16	-3.3	29.48	-51.84	-26.7	14.52
6379. 	b	4.18	0	1.12	-10.12	56.28	26.88	-81.88	27.72
6380. 	W	80.379	1	-3.76	7.92	41.54	-90.24	64.08	20.46
6381. 	b	4.18	0	1.52	3.3	26.8	36.48	26.7	13.2
6382. 	b	4.18	0	0.8	7.04	58.96	19.2	56.96	29.04
6383. 	b	4.18	0	0.88	8.8	28.14	21.12	71.2	13.86
6384. 	b	4.18	0	4	0.88	-38.86	96	7.12	-19.14
6385. 	b	4.18	0	-0.24	5.28	64.32	-5.76	42.72	31.68
6386. 	Tau	1.777	0	-2.24	10.12	53.6	-53.76	81.88	26.4
6387. 	W	80.379	1	-2.48	-4.84	30.82	-59.52	-39.16	15.18
6388. 	W	80.379	1	-2.72	1.98	-1.34	-65.28	16.02	-0.66
6389. 	b	4.18	0	2.4	-7.92	-12.06	57.6	-64.08	-5.94
6390. 	W	80.379	1	-3.68	-4.62	33.5	-88.32	-37.38	16.5
6391. 	b	4.18	0	2.32	-2.86	24.12	55.68	-23.14	11.88
6392. 	W	80.379	1	-3.6	4.62	-13.4	-86.4	37.38	-6.6
6393. 	b	4.18	0	-0.48	-6.82	1.34	-11.52	-55.18	0.66
6394. 	b	4.18	0	2.88	-7.04	45.56	69.12	-56.96	22.44
6395. 	b	4.18	0	0.4	9.24	65.66	9.6	74.76	32.34
6396. 	W	80.379	1	-3.28	0.66	34.84	-78.72	5.34	17.16
6397. 	W	80.379	1	-2.96	-5.5	-50.92	-71.04	-44.5	-25.08
6398. 	b	4.18	0	3.44	0.44	-4.02	82.56	3.56	-1.98
6399. 	b	4.18	0	-0.24	1.1	-1.34	-5.76	8.9	-0.66
6400. 	b	4.18	0	0.32	-1.54	52.26	7.68	-12.46	25.74
6401. 	b	4.18	0	1.2	-5.72	-6.7	28.8	-46.28	-3.3
6402. 	b	4.18	0	3.76	-7.48	-4.02	90.24	-60.52	-1.98
6403. 	Tau	1.777	0	-2.16	-10.34	4.02	-51.84	-83.66	1.98
6404. 	b	4.18	0	-0.8	-2.2	26.8	-19.2	-17.8	13.2
6405. 	b	4.18	0	-0.32	-9.9	10.72	-7.68	-80.1	5.28
6406. 	b	4.18	0	2.64	-0.66	33.5	63.36	-5.34	16.5
6407. 	Tau	1.777	0	-2	1.32	-48.24	-48	10.68	-23.76
6408. 	b	4.18	0	0.64	5.5	-46.9	15.36	44.5	-23.1
6409. 	b	4.18	0	2.24	1.54	-18.76	53.76	12.46	-9.24
6410. 	b	4.18	0	3.52	3.52	-48.24	84.48	28.48	-23.76
6411. 	b	4.18	0	1.76	-9.46	-25.46	42.24	-76.54	-12.54
6412. 	W	80.379	1	-3.12	-1.98	-22.78	-74.88	-16.02	-11.22
6413. 	W	80.379	1	-3.44	-4.18	5.36	-82.56	-33.82	2.64
6414. 	W	80.379	1	-3.84	-1.32	1.34	-92.16	-10.68	0.66
6415. 	W	80.379	1	-2.48	-6.82	22.78	-59.52	-55.18	11.22
6416. 	b	4.18	0	2.16	8.8	21.44	51.84	71.2	10.56
6417. 	b	4.18	0	-0.64	-6.16	-4.02	-15.36	-49.84	-1.98
6418. 	Z	91.187	1	-1.68	-4.62	-41.54	-40.32	-37.38	-20.46
6419. 	W	80.379	1	-2.32	-0.44	-46.9	-55.68	-3.56	-23.1
6420. 	b	4.18	0	0.8	-5.72	-53.6	19.2	-46.28	-26.4
6421. 	b	4.18	0	0.4	0.88	54.94	9.6	7.12	27.06
6422. 	b	4.18	0	0.32	8.58	33.5	7.68	69.42	16.5
6423. 	W	80.379	1	-3.6	-0.22	24.12	-86.4	-1.78	11.88
6424. 	Tau	1.777	0	-1.84	1.98	-17.42	-44.16	16.02	-8.58
6425. 	b	4.18	0	0.16	1.32	44.22	3.84	10.68	21.78
6426. 	Z	91.187	1	-1.76	-6.82	-60.3	-42.24	-55.18	-29.7
6427. 	b	4.18	0	0.48	-7.92	16.08	11.52	-64.08	7.92
6428. 	W	80.379	1	-2.88	6.16	-20.1	-69.12	49.84	-9.9
6429. 	Z	91.187	1	-1.68	-3.08	8.04	-40.32	-24.92	3.96
6430. 	b	4.18	0	-1.2	-7.48	20.1	-28.8	-60.52	9.9
6431. 	b	4.18	0	3.76	7.26	-61.64	90.24	58.74	-30.36
6432. 	b	4.18	0	0.32	-3.96	-52.26	7.68	-32.04	-25.74
6433. 	b	4.18	0	3.84	8.58	26.8	92.16	69.42	13.2
6434. 	b	4.18	0	0.8	-8.8	67	19.2	-71.2	33
6435. 	Z	91.187	1	-1.76	-8.14	-44.22	-42.24	-65.86	-21.78
6436. 	b	4.18	0	3.92	5.94	-60.3	94.08	48.06	-29.7
6437. 	b	4.18	0	-0.96	10.34	48.24	-23.04	83.66	23.76
6438. 	b	4.18	0	4	-2.42	-1.34	96	-19.58	-0.66
6439. 	b	4.18	0	0.16	2.86	53.6	3.84	23.14	26.4
6440. 	b	4.18	0	-0.88	-5.94	-5.36	-21.12	-48.06	-2.64
6441. 	b	4.18	0	2.64	-5.28	54.94	63.36	-42.72	27.06
6442. 	b	4.18	0	1.12	7.48	-44.22	26.88	60.52	-21.78
6443. 	b	4.18	0	1.28	8.36	-32.16	30.72	67.64	-15.84
6444. 	b	4.18	0	0	7.48	-17.42	0	60.52	-8.58
6445. 	b	4.18	0	1.04	-6.82	45.56	24.96	-55.18	22.44
6446. 	W	80.379	1	-3.12	-1.76	-4.02	-74.88	-14.24	-1.98
6447. 	W	80.379	1	-2.48	8.14	-6.7	-59.52	65.86	-3.3
6448. 	b	4.18	0	2.4	-4.18	-13.4	57.6	-33.82	-6.6
6449. 	b	4.18	0	0.64	5.06	-37.52	15.36	40.94	-18.48
6450. 	b	4.18	0	0.8	1.98	41.54	19.2	16.02	20.46
6451. 	W	80.379	1	-2.72	-6.16	-9.38	-65.28	-49.84	-4.62
6452. 	b	4.18	0	2.8	9.02	-52.26	67.2	72.98	-25.74
6453. 	Tau	1.777	0	-2.16	8.8	-60.3	-51.84	71.2	-29.7
6454. 	b	4.18	0	3.12	-4.18	-8.04	74.88	-33.82	-3.96
6455. 	Tau	1.777	0	-1.84	8.36	4.02	-44.16	67.64	1.98
6456. 	Z	91.187	1	-1.6	-10.34	48.24	-38.4	-83.66	23.76
6457. 	b	4.18	0	-0.4	10.56	-36.18	-9.6	85.44	-17.82
6458. 	b	4.18	0	0.24	-10.78	25.46	5.76	-87.22	12.54
6459. 	b	4.18	0	0.8	-10.56	52.26	19.2	-85.44	25.74
6460. 	b	4.18	0	2.16	1.98	-12.06	51.84	16.02	-5.94
6461. 	b	4.18	0	1.36	-3.3	-28.14	32.64	-26.7	-13.86
6462. 	Tau	1.777	0	-2.08	10.78	-40.2	-49.92	87.22	-19.8
6463. 	b	4.18	0	3.84	-9.46	56.28	92.16	-76.54	27.72
6464. 	b	4.18	0	1.12	2.2	-32.16	26.88	17.8	-15.84
6465. 	b	4.18	0	0.16	7.7	29.48	3.84	62.3	14.52
6466. 	b	4.18	0	0.32	-1.76	53.6	7.68	-14.24	26.4
6467. 	b	4.18	0	-0.56	10.34	30.82	-13.44	83.66	15.18
6468. 	b	4.18	0	0.64	-7.26	41.54	15.36	-58.74	20.46
6469. 	b	4.18	0	4	-1.32	-61.64	96	-10.68	-30.36
6470. 	b	4.18	0	1.12	10.12	21.44	26.88	81.88	10.56
6471. 	b	4.18	0	-1.2	8.14	62.98	-28.8	65.86	31.02
6472. 	Tau	1.777	0	-2.16	-8.8	-26.8	-51.84	-71.2	-13.2
6473. 	Tau	1.777	0	-2	5.06	-6.7	-48	40.94	-3.3
6474. 	W	80.379	1	-2.72	10.78	-16.08	-65.28	87.22	-7.92
6475. 	b	4.18	0	3.28	7.7	-29.48	78.72	62.3	-14.52
6476. 	b	4.18	0	-0.56	3.08	57.62	-13.44	24.92	28.38
6477. 	b	4.18	0	0.48	4.62	9.38	11.52	37.38	4.62
6478. 	b	4.18	0	0.24	10.34	-21.44	5.76	83.66	-10.56
6479. 	W	80.379	1	-3.68	10.12	-37.52	-88.32	81.88	-18.48
6480. 	W	80.379	1	-2.96	-6.82	49.58	-71.04	-55.18	24.42
6481. 	W	80.379	1	-2.8	-9.68	32.16	-67.2	-78.32	15.84
6482. 	b	4.18	0	2.16	-5.94	5.36	51.84	-48.06	2.64
6483. 	W	80.379	1	-2.4	-0.88	22.78	-57.6	-7.12	11.22
6484. 	b	4.18	0	3.12	4.62	0	74.88	37.38	0
6485. 	b	4.18	0	3.84	3.96	14.74	92.16	32.04	7.26
6486. 	b	4.18	0	1.6	5.94	-65.66	38.4	48.06	-32.34
6487. 	b	4.18	0	0.4	-5.28	61.64	9.6	-42.72	30.36
